Timestamp,Pedestrian_ID,Walking_Speed_mps,Direction_Degrees,Density_people_per_m2,Behavior,Age_Group,Peak_OffPeak,Vehicle_ID,Vehicle_Type,Vehicle_Speed_kmph,Vehicle_Acceleration_mps2,Near_Miss,Traffic_Violation,Weather,Temperature_C,Wind_Speed_mps,Visibility_m,Lighting_Condition,Road_Surface,Obstacle_Present,Traffic_Signal_Phase,Pedestrian_Signal,Signal_Duration_s,Response_to_Pedestrian,Vehicle_Count_per_min,Pedestrian_Count_per_min,Congestion_Level,Event_Type,Accident_Occurred,Accident_Severity
2024-09-30 01:16:15,5322,1.97,283,1.09,Normal,Elderly,Peak,6048,Car,18.24,1.01,1,Red Light Violation,Clear,33.8,9.95,165.21,Low-light,Wet,1,Green,Walk,87,0,43,1,Medium,Child Running,1,None
2024-09-30 05:26:33,2964,1.07,291,0.69,Normal,Adult,Peak,6862,Truck,20.43,0.75,0,None,Rain,-3.8,6.29,737.34,Low-light,Wet,1,Green,Don't Walk,47,0,50,10,High,Child Running,0,Major
2024-12-17 20:57:45,6401,1.09,63,0.88,Jaywalking,Elderly,Off-Peak,6462,Truck,14.8,0.55,1,None,Rain,-4.6,7.72,981.09,Nighttime,Dry,0,Yellow,Walk,38,1,12,18,Low,Child Running,1,Fatal
2024-07-07 15:07:45,3709,1.41,342,1.83,Group Crossing,Child,Off-Peak,9817,Bus,61.79,-1.87,0,None,Snow,30.0,6.59,642.79,Low-light,Wet,1,Green,Walk,72,1,44,16,Medium,Normal,1,Minor
2024-01-31 14:52:06,9534,0.82,193,2.27,Normal,Child,Peak,5623,Motorcycle,24.48,-0.81,0,Red Light Violation,Snow,30.5,5.2,777.67,Daytime,Snow-covered,1,Green,Walk,42,0,42,13,High,Normal,0,None
2024-02-12 03:00:50,6770,0.92,340,2.24,Jaywalking,Elderly,Peak,9566,Car,28.33,-0.86,1,None,Clear,33.6,4.38,839.85,Daytime,Dry,1,Red,Walk,90,1,25,9,High,Emergency Vehicle,1,Major
2024-03-25 15:03:25,7996,0.99,21,0.73,Normal,Elderly,Off-Peak,5585,Truck,36.06,0.84,0,None,Rain,1.3,3.41,554.26,Low-light,Snow-covered,0,Red,Don't Walk,47,0,36,7,Low,Emergency Vehicle,1,Minor
2024-04-08 08:10:13,6918,1.79,166,0.35,Group Crossing,Elderly,Peak,6648,Car,76.26,0.35,1,Red Light Violation,Fog,4.9,8.95,868.35,Daytime,Snow-covered,0,Green,Don't Walk,11,1,33,14,Medium,Child Running,0,None
2024-02-03 15:57:10,4044,1.05,166,1.83,Group Crossing,Elderly,Peak,5828,Car,10.45,2.35,1,None,Clear,10.2,8.4,415.52,Daytime,Snow-covered,0,Red,Walk,22,1,26,7,Low,Normal,1,Minor
2024-06-29 11:22:28,3292,0.64,117,1.9,Jaywalking,Elderly,Peak,7233,Bicycle,42.82,-0.84,1,Failed to Yield,Clear,0.5,4.99,55.28,Nighttime,Wet,0,Yellow,Walk,17,0,39,8,High,Child Running,0,Major
2024-01-31 10:56:36,2406,1.02,331,0.25,Group Crossing,Adult,Off-Peak,7592,Car,32.28,2.75,0,None,Clear,23.9,8.46,717.81,Daytime,Dry,0,Green,Don't Walk,88,0,45,13,Medium,Emergency Vehicle,1,Fatal
2024-08-22 03:06:59,4541,1.68,182,1.35,Normal,Elderly,Peak,8315,Bus,46.29,-1.56,0,None,Clear,24.4,1.62,185.47,Low-light,Snow-covered,0,Red,Walk,49,0,42,10,Medium,Normal,0,Fatal
2024-02-22 23:34:41,3994,1.09,279,0.36,Waiting,Adult,Peak,5711,Truck,35.49,-0.94,0,Red Light Violation,Snow,28.2,4.75,973.52,Daytime,Snow-covered,1,Green,Don't Walk,68,0,19,8,Medium,Child Running,1,Major
2024-05-08 06:46:31,9491,0.86,259,0.23,Jaywalking,Adult,Off-Peak,8712,Bicycle,38.1,0.43,0,Failed to Yield,Snow,3.4,2.07,581.77,Daytime,Dry,1,Yellow,Walk,54,0,50,1,High,Emergency Vehicle,1,None
2024-12-30 10:36:53,7112,1.9,76,0.89,Waiting,Adult,Peak,8488,Bicycle,24.95,0.69,1,Red Light Violation,Clear,28.5,7.84,182.83,Low-light,Snow-covered,1,Green,Walk,39,0,23,9,Medium,Child Running,0,Minor
2024-10-29 17:19:29,9298,1.82,118,1.54,Normal,Elderly,Off-Peak,9064,Bicycle,20.51,1.22,0,None,Snow,15.5,1.62,558.17,Daytime,Snow-covered,1,Yellow,Walk,54,1,11,14,Low,Emergency Vehicle,1,Fatal
2024-01-17 17:22:31,9170,1.05,274,0.52,Normal,Child,Peak,9675,Motorcycle,67.39,-1.35,0,Red Light Violation,Rain,23.4,2.51,184.2,Daytime,Dry,1,Green,Don't Walk,79,1,38,17,High,Emergency Vehicle,1,Fatal
2024-02-16 10:46:50,1142,0.97,32,1.42,Jaywalking,Adult,Off-Peak,6894,Motorcycle,10.39,0.82,1,Failed to Yield,Rain,6.9,0.43,111.9,Daytime,Wet,0,Red,Don't Walk,74,1,48,19,High,Normal,0,None
2024-03-03 18:46:01,5174,0.53,164,1.01,Normal,Child,Off-Peak,9022,Bicycle,10.87,0.1,0,Failed to Yield,Snow,5.3,6.66,672.06,Daytime,Wet,0,Red,Walk,29,1,36,18,High,Normal,1,Major
2024-08-17 18:48:38,4351,1.4,231,0.29,Waiting,Elderly,Peak,9011,Car,20.54,2.11,0,Failed to Yield,Snow,12.4,0.68,198.31,Nighttime,Dry,1,Green,Walk,17,0,25,17,Medium,Child Running,1,None
2024-12-02 02:56:37,2837,1.39,295,1.02,Group Crossing,Adult,Off-Peak,7474,Bicycle,48.17,-1.44,0,Failed to Yield,Fog,2.8,1.41,685.01,Low-light,Dry,0,Yellow,Don't Walk,26,1,6,20,Medium,Child Running,0,Major
2024-04-04 01:06:51,4129,1.2,37,1.59,Normal,Child,Off-Peak,8917,Bicycle,56.82,1.09,0,Red Light Violation,Snow,25.5,4.38,108.49,Low-light,Dry,0,Green,Walk,49,1,13,15,High,Child Running,1,Major
2024-04-19 10:17:37,2735,1.69,65,2.33,Normal,Adult,Off-Peak,9149,Truck,74.45,1.02,1,Red Light Violation,Snow,28.3,0.35,909.35,Low-light,Wet,0,Red,Walk,18,0,36,11,High,Normal,0,None
2024-08-22 16:45:12,2532,1.05,244,2.13,Group Crossing,Adult,Off-Peak,5192,Car,68.86,-1.33,1,Failed to Yield,Clear,33.3,9.17,283.95,Daytime,Dry,1,Green,Walk,49,1,35,12,High,Emergency Vehicle,1,Minor
2024-05-04 18:27:38,4523,1.56,342,0.69,Jaywalking,Adult,Off-Peak,6121,Motorcycle,59.06,2.95,0,None,Rain,1.7,8.11,927.94,Nighttime,Wet,1,Green,Walk,50,1,22,14,Low,Emergency Vehicle,1,Minor
2024-10-05 04:13:15,9244,1.06,309,0.78,Jaywalking,Adult,Peak,7839,Car,40.82,0.22,0,Failed to Yield,Fog,29.8,7.86,305.25,Low-light,Dry,0,Red,Don't Walk,66,0,41,12,Low,Child Running,1,Major
2024-05-19 23:35:46,2639,1.57,4,1.9,Group Crossing,Adult,Off-Peak,6289,Bus,26.89,1.71,1,Red Light Violation,Clear,12.1,2.35,682.72,Daytime,Snow-covered,1,Red,Walk,58,1,40,13,High,Child Running,1,Major
2024-01-09 04:21:53,7163,1.57,158,0.17,Group Crossing,Adult,Off-Peak,7184,Motorcycle,69.94,-1.45,0,Failed to Yield,Rain,12.3,4.57,951.44,Low-light,Wet,0,Red,Walk,39,0,8,13,High,Emergency Vehicle,0,Minor
2024-08-20 16:05:40,5608,1.44,59,0.14,Waiting,Child,Peak,6085,Car,55.02,0.15,1,Failed to Yield,Rain,10.8,5.81,486.68,Low-light,Snow-covered,1,Yellow,Walk,40,0,7,7,Medium,Child Running,0,Fatal
2024-04-11 15:00:46,1465,1.01,87,1.23,Group Crossing,Elderly,Off-Peak,7082,Motorcycle,70.06,1.65,0,Failed to Yield,Fog,32.8,9.55,734.64,Nighttime,Wet,0,Green,Don't Walk,29,1,5,19,Medium,Normal,0,Major
2024-04-25 15:06:21,3494,1.67,20,0.28,Waiting,Child,Off-Peak,7969,Bus,77.58,1.51,0,None,Rain,25.5,7.91,236.92,Daytime,Wet,0,Red,Walk,38,0,27,3,Medium,Normal,0,Major
2024-06-17 00:31:29,9366,1.68,58,0.16,Group Crossing,Adult,Peak,9159,Motorcycle,79.13,2.15,0,None,Rain,6.3,5.14,484.0,Daytime,Dry,0,Red,Don't Walk,56,1,47,12,Medium,Emergency Vehicle,0,Fatal
2024-12-24 06:39:24,6157,1.61,340,0.68,Group Crossing,Child,Peak,5434,Car,53.79,-1.04,0,Failed to Yield,Clear,0.9,5.53,621.0,Daytime,Snow-covered,0,Green,Don't Walk,11,0,19,8,Medium,Emergency Vehicle,1,Fatal
2024-04-15 01:35:47,7892,1.94,321,0.25,Group Crossing,Elderly,Off-Peak,8008,Car,19.81,-1.66,1,None,Fog,7.0,3.21,161.5,Nighttime,Snow-covered,0,Yellow,Walk,66,1,11,10,Medium,Normal,1,None
2024-01-25 03:02:39,6495,1.64,283,1.86,Waiting,Elderly,Peak,9843,Bicycle,55.55,0.83,1,Red Light Violation,Rain,26.4,3.24,496.75,Nighttime,Snow-covered,0,Yellow,Don't Walk,69,1,44,6,Medium,Normal,0,Major
2024-06-29 10:12:47,9351,1.33,98,1.77,Group Crossing,Elderly,Off-Peak,9350,Car,77.8,0.62,1,Failed to Yield,Clear,20.9,4.71,78.38,Low-light,Snow-covered,1,Red,Walk,66,1,26,18,High,Child Running,0,Fatal
2024-09-11 03:00:07,8568,0.87,160,1.38,Jaywalking,Elderly,Peak,8044,Car,52.01,1.43,0,None,Clear,9.6,7.69,765.75,Daytime,Dry,1,Red,Don't Walk,32,0,39,17,Medium,Child Running,0,Minor
2024-06-07 07:59:15,3334,1.98,173,1.39,Normal,Adult,Peak,8028,Car,11.89,-1.24,1,None,Snow,21.0,0.36,174.05,Nighttime,Wet,0,Yellow,Don't Walk,56,0,18,5,High,Normal,1,Major
2024-01-10 23:13:06,3664,0.54,304,1.73,Waiting,Child,Peak,7875,Bus,58.36,0.2,1,Failed to Yield,Snow,22.9,0.4,822.63,Low-light,Wet,0,Yellow,Walk,90,1,22,12,Low,Normal,1,Major
2024-11-03 06:38:40,9647,1.94,39,0.82,Jaywalking,Adult,Off-Peak,5844,Truck,34.79,1.82,1,None,Clear,-0.3,2.14,977.67,Daytime,Wet,0,Red,Don't Walk,41,0,43,4,Low,Emergency Vehicle,0,None
2024-11-10 14:20:42,2651,0.76,262,0.46,Group Crossing,Elderly,Off-Peak,5725,Bus,18.77,-1.19,0,Failed to Yield,Rain,1.6,8.22,875.15,Low-light,Wet,0,Yellow,Walk,57,1,21,18,High,Child Running,0,None
2024-09-24 10:15:55,7354,1.82,255,2.35,Normal,Adult,Peak,8113,Motorcycle,70.99,2.9,1,Red Light Violation,Snow,29.5,0.42,329.2,Daytime,Dry,0,Red,Don't Walk,32,0,5,12,Medium,Emergency Vehicle,1,None
2024-05-08 07:17:38,2066,0.87,320,1.75,Group Crossing,Elderly,Peak,5670,Bicycle,16.67,2.97,1,Failed to Yield,Snow,23.8,1.38,87.04,Low-light,Snow-covered,0,Green,Don't Walk,65,1,45,20,High,Child Running,0,Minor
2024-06-18 11:55:19,9747,1.62,66,0.42,Waiting,Child,Off-Peak,6507,Truck,48.61,2.49,1,None,Snow,-0.4,7.32,261.83,Low-light,Wet,0,Yellow,Walk,61,0,38,15,Medium,Normal,1,Major
2024-10-31 00:58:30,4255,0.78,271,0.25,Group Crossing,Child,Off-Peak,9310,Motorcycle,28.05,-1.25,0,Red Light Violation,Fog,14.4,3.16,119.4,Low-light,Dry,0,Green,Walk,24,1,18,14,Low,Normal,1,None
2024-03-27 18:38:30,4486,1.51,310,1.7,Group Crossing,Adult,Off-Peak,5402,Bus,54.36,-1.73,1,None,Fog,13.3,7.14,747.26,Nighttime,Dry,0,Red,Walk,20,0,32,17,Medium,Emergency Vehicle,1,Fatal
2024-10-28 04:11:23,6758,1.16,200,0.5,Normal,Adult,Off-Peak,7396,Motorcycle,32.53,0.68,0,None,Fog,23.5,4.05,542.95,Daytime,Snow-covered,0,Red,Walk,25,1,26,12,Low,Emergency Vehicle,1,Major
2024-07-08 21:29:40,7875,0.94,91,1.75,Group Crossing,Child,Off-Peak,8221,Truck,47.21,2.62,0,None,Clear,11.8,0.26,869.04,Daytime,Dry,0,Red,Walk,16,1,32,15,High,Normal,0,None
2024-05-24 04:51:39,8703,1.12,344,1.8,Group Crossing,Child,Off-Peak,6803,Bicycle,57.12,1.22,1,Failed to Yield,Rain,20.4,6.61,501.93,Daytime,Dry,1,Yellow,Don't Walk,90,1,25,19,Medium,Emergency Vehicle,1,None
2024-04-22 16:52:30,2799,0.88,177,1.2,Jaywalking,Elderly,Off-Peak,8091,Car,35.98,2.83,1,None,Snow,31.8,7.83,598.06,Nighttime,Snow-covered,0,Green,Don't Walk,55,0,10,3,High,Normal,0,Major
2024-11-01 22:44:13,4377,1.71,71,1.36,Waiting,Child,Off-Peak,9320,Car,41.71,-0.5,0,Red Light Violation,Snow,14.5,6.55,50.87,Daytime,Snow-covered,0,Red,Don't Walk,54,0,22,12,Medium,Normal,1,Fatal
2024-03-15 06:13:32,7364,0.96,71,0.6,Group Crossing,Adult,Peak,5969,Bicycle,31.0,-0.82,1,Failed to Yield,Fog,22.2,9.13,503.05,Nighttime,Dry,0,Green,Walk,38,1,29,18,Medium,Emergency Vehicle,0,Minor
2024-11-01 18:36:39,4084,0.77,199,1.23,Group Crossing,Elderly,Off-Peak,6525,Motorcycle,61.29,1.6,1,Failed to Yield,Clear,13.2,5.26,317.35,Daytime,Dry,0,Yellow,Walk,13,1,29,3,High,Emergency Vehicle,0,Fatal
2024-06-20 13:02:25,9431,1.3,97,2.28,Waiting,Child,Off-Peak,6460,Truck,79.47,-0.01,1,None,Snow,15.2,8.85,282.2,Low-light,Wet,1,Green,Walk,73,1,36,20,High,Emergency Vehicle,0,None
2024-03-08 02:37:28,3450,0.69,76,2.22,Normal,Adult,Off-Peak,6010,Bus,17.84,0.43,1,Failed to Yield,Fog,11.3,6.27,982.15,Low-light,Wet,0,Green,Don't Walk,71,1,8,19,High,Child Running,1,Minor
2024-01-25 19:59:40,3363,1.93,76,1.4,Group Crossing,Child,Off-Peak,7183,Motorcycle,51.01,-1.14,0,Red Light Violation,Snow,-0.6,4.88,855.07,Daytime,Wet,1,Red,Don't Walk,83,1,43,1,High,Child Running,0,None
2024-09-28 22:12:08,9569,0.54,182,0.59,Jaywalking,Elderly,Off-Peak,7466,Truck,40.25,-0.89,0,Red Light Violation,Rain,-2.4,1.61,944.31,Nighttime,Wet,0,Red,Walk,19,1,20,12,High,Child Running,0,Minor
2024-06-02 19:17:55,9911,1.75,93,2.05,Normal,Child,Off-Peak,9573,Motorcycle,20.85,1.05,0,Failed to Yield,Clear,6.1,1.89,922.51,Low-light,Snow-covered,0,Green,Walk,52,0,34,6,High,Normal,0,Fatal
2024-02-25 10:02:51,8533,1.29,130,1.32,Group Crossing,Child,Peak,8984,Truck,71.64,1.98,0,None,Snow,35.0,9.83,524.63,Daytime,Dry,1,Red,Walk,24,1,30,12,Medium,Emergency Vehicle,1,Minor
2024-07-27 09:36:44,3729,1.39,252,0.9,Normal,Adult,Peak,9855,Bicycle,65.86,-1.11,1,Failed to Yield,Fog,3.7,0.24,686.48,Low-light,Snow-covered,1,Yellow,Don't Walk,47,1,28,17,Low,Normal,1,None
2024-12-03 18:32:16,3926,1.63,220,0.16,Normal,Adult,Off-Peak,7524,Car,49.85,1.17,0,Red Light Violation,Snow,18.0,6.92,440.7,Daytime,Snow-covered,0,Yellow,Walk,41,1,22,18,Medium,Emergency Vehicle,1,Fatal
2024-03-08 23:11:25,8068,1.61,269,1.33,Waiting,Elderly,Off-Peak,6375,Car,58.42,0.77,1,Red Light Violation,Rain,33.3,7.75,841.0,Low-light,Snow-covered,0,Yellow,Walk,68,0,36,8,Low,Emergency Vehicle,0,Fatal
2024-05-20 15:14:30,4015,1.71,317,1.25,Jaywalking,Elderly,Peak,7064,Car,17.3,0.67,0,Red Light Violation,Clear,2.0,1.49,908.98,Nighttime,Dry,1,Red,Walk,45,1,28,9,Low,Emergency Vehicle,1,None
2024-09-09 10:48:52,8037,1.66,184,2.4,Group Crossing,Adult,Peak,7836,Bicycle,59.22,1.64,0,None,Rain,19.0,6.69,542.14,Nighttime,Dry,1,Yellow,Don't Walk,88,0,19,12,Low,Normal,1,None
2024-10-24 22:41:59,5472,1.37,71,1.86,Waiting,Elderly,Off-Peak,8402,Bicycle,44.33,2.95,1,None,Clear,-4.4,7.32,657.27,Low-light,Dry,1,Green,Walk,54,0,50,10,High,Emergency Vehicle,1,Major
2024-09-11 23:04:40,4351,0.92,277,1.27,Group Crossing,Child,Peak,6446,Car,55.68,2.41,1,Failed to Yield,Clear,5.9,9.27,696.28,Low-light,Dry,0,Green,Don't Walk,54,1,21,15,High,Emergency Vehicle,1,Major
2024-06-11 04:03:33,3678,1.48,243,2.32,Jaywalking,Elderly,Peak,8261,Car,24.28,-1.52,1,None,Fog,19.9,6.09,67.86,Daytime,Dry,0,Green,Walk,58,0,35,12,Low,Emergency Vehicle,1,Minor
2024-03-04 21:10:09,3772,1.12,292,1.83,Group Crossing,Child,Off-Peak,6294,Bicycle,75.45,-0.11,1,Failed to Yield,Rain,20.3,0.16,100.81,Nighttime,Snow-covered,0,Green,Don't Walk,90,1,42,12,High,Normal,0,Major
2024-01-07 17:44:19,3198,0.97,95,1.37,Normal,Elderly,Peak,9866,Bus,32.31,2.68,0,Red Light Violation,Snow,12.8,0.25,397.16,Daytime,Dry,1,Red,Walk,79,0,21,1,Medium,Child Running,1,Minor
2024-01-03 12:50:18,2074,0.83,212,1.29,Waiting,Child,Off-Peak,5661,Truck,71.42,0.85,1,Red Light Violation,Rain,11.8,9.97,61.61,Low-light,Dry,1,Green,Walk,50,0,24,20,High,Normal,1,Fatal
2024-03-07 08:35:28,2497,1.42,168,0.85,Group Crossing,Child,Peak,7807,Motorcycle,47.12,1.2,1,Red Light Violation,Fog,1.8,5.55,594.41,Daytime,Dry,1,Yellow,Don't Walk,58,0,17,15,High,Emergency Vehicle,1,Fatal
2024-01-17 11:46:52,4025,1.58,106,2.15,Jaywalking,Elderly,Off-Peak,6772,Motorcycle,34.54,-0.8,0,None,Clear,12.1,6.44,432.65,Daytime,Snow-covered,1,Green,Walk,67,1,46,1,Low,Normal,1,Fatal
2024-10-06 07:35:45,7729,2.0,126,1.82,Normal,Child,Peak,7920,Motorcycle,20.71,2.88,0,Red Light Violation,Rain,28.7,6.19,800.36,Low-light,Dry,1,Yellow,Don't Walk,41,0,21,9,High,Emergency Vehicle,0,Minor
2024-07-06 12:33:12,2412,0.84,202,2.06,Group Crossing,Child,Off-Peak,9220,Bicycle,31.19,-1.27,1,None,Fog,16.6,3.35,531.5,Daytime,Wet,0,Green,Walk,71,0,19,10,Medium,Emergency Vehicle,0,None
2024-06-23 18:18:12,8522,1.33,48,0.6,Group Crossing,Child,Off-Peak,6391,Motorcycle,40.86,-0.7,0,Red Light Violation,Fog,29.5,4.21,889.88,Low-light,Dry,0,Yellow,Walk,58,1,28,2,Medium,Emergency Vehicle,0,Major
2024-03-13 11:50:25,8899,1.62,271,0.61,Normal,Adult,Peak,7640,Car,32.89,-0.57,1,Failed to Yield,Snow,32.8,8.65,271.42,Nighttime,Wet,0,Red,Don't Walk,46,0,24,4,High,Child Running,1,None
2024-02-01 08:12:26,6238,1.0,202,1.03,Normal,Child,Off-Peak,7803,Motorcycle,39.92,2.35,0,Failed to Yield,Clear,26.4,8.09,649.48,Nighttime,Wet,1,Yellow,Don't Walk,20,1,7,9,High,Normal,0,None
2024-12-12 05:36:22,4063,0.51,209,0.44,Jaywalking,Child,Peak,9144,Car,77.28,1.64,0,None,Snow,5.9,1.47,94.71,Daytime,Wet,1,Yellow,Walk,30,1,47,7,Low,Normal,1,Major
2024-05-20 00:50:10,2897,0.96,39,0.46,Jaywalking,Elderly,Off-Peak,8215,Truck,54.3,2.54,1,None,Snow,4.9,1.19,924.63,Daytime,Snow-covered,0,Red,Don't Walk,30,0,40,7,Medium,Child Running,1,Fatal
2024-06-28 14:40:01,8647,1.0,229,2.19,Group Crossing,Elderly,Off-Peak,8468,Motorcycle,30.5,-0.35,1,None,Snow,-1.0,2.26,777.55,Nighttime,Dry,1,Yellow,Walk,45,0,46,8,High,Child Running,1,Major
2024-07-16 13:09:38,6093,0.92,80,0.39,Normal,Adult,Peak,8325,Car,53.52,-0.09,1,Failed to Yield,Clear,30.9,5.14,326.97,Nighttime,Wet,1,Yellow,Walk,50,0,8,9,Low,Emergency Vehicle,1,Major
2024-04-21 10:45:09,3535,0.81,44,0.59,Jaywalking,Elderly,Off-Peak,6780,Bicycle,73.29,-0.93,0,None,Snow,9.6,9.39,654.35,Nighttime,Dry,0,Red,Don't Walk,13,1,31,2,Medium,Emergency Vehicle,0,Major
2024-10-11 19:56:41,8691,0.78,166,0.96,Group Crossing,Elderly,Peak,7314,Car,23.65,2.64,1,None,Clear,26.2,9.83,476.52,Nighttime,Wet,1,Red,Walk,13,1,42,16,Medium,Child Running,0,None
2024-02-19 23:43:46,8829,1.47,288,2.44,Jaywalking,Child,Off-Peak,8362,Truck,74.45,1.25,1,Red Light Violation,Rain,-3.5,1.58,890.61,Nighttime,Snow-covered,1,Red,Walk,23,0,50,15,Low,Normal,0,Major
2024-03-06 11:50:56,7554,1.6,304,1.77,Group Crossing,Elderly,Off-Peak,9497,Motorcycle,10.22,-0.49,1,Failed to Yield,Fog,6.9,7.61,380.26,Daytime,Dry,1,Red,Walk,31,0,26,9,Medium,Child Running,1,Major
2024-07-14 16:14:02,3800,1.37,312,0.94,Group Crossing,Adult,Off-Peak,8614,Bicycle,75.75,0.24,1,None,Rain,12.6,3.78,214.46,Daytime,Dry,1,Red,Walk,20,1,18,1,Medium,Child Running,1,None
2024-06-13 00:41:12,8307,1.61,48,0.16,Normal,Adult,Peak,8925,Truck,15.82,-1.89,1,Failed to Yield,Clear,-1.2,9.08,825.37,Nighttime,Dry,1,Red,Don't Walk,24,0,44,18,Low,Child Running,1,Fatal
2024-02-19 09:27:41,6762,1.9,203,0.69,Jaywalking,Adult,Peak,9333,Truck,64.86,-0.85,0,None,Rain,16.4,9.08,988.93,Low-light,Snow-covered,1,Green,Walk,83,1,13,10,Low,Normal,0,Minor
2024-02-20 20:43:47,8907,1.62,118,1.05,Group Crossing,Elderly,Off-Peak,9535,Car,46.88,0.11,1,Failed to Yield,Rain,25.4,4.4,286.96,Low-light,Snow-covered,1,Yellow,Don't Walk,50,0,40,6,Medium,Normal,0,Minor
2024-04-01 12:28:27,7420,1.1,88,1.41,Waiting,Adult,Off-Peak,7608,Car,39.2,-0.44,1,Red Light Violation,Clear,16.1,5.77,209.66,Nighttime,Dry,1,Green,Don't Walk,39,0,30,4,Medium,Emergency Vehicle,1,None
2024-12-25 11:35:06,5663,1.81,55,0.46,Normal,Elderly,Off-Peak,9074,Bicycle,47.75,2.41,0,Red Light Violation,Snow,21.8,8.6,659.09,Daytime,Dry,0,Red,Walk,65,1,29,5,Medium,Normal,0,Fatal
2024-05-16 16:16:44,4838,1.3,20,1.14,Waiting,Adult,Off-Peak,5166,Truck,19.67,1.45,1,Failed to Yield,Fog,20.1,5.43,609.21,Daytime,Dry,1,Red,Walk,48,0,29,8,High,Emergency Vehicle,0,Major
2024-02-11 13:20:42,2315,1.5,345,2.36,Group Crossing,Elderly,Peak,6798,Car,49.62,1.84,0,None,Snow,31.4,8.31,959.62,Nighttime,Wet,1,Green,Don't Walk,86,0,9,15,High,Child Running,1,None
2024-02-07 07:16:54,9802,1.09,28,0.43,Jaywalking,Adult,Off-Peak,6537,Bus,75.38,-1.29,1,None,Fog,26.5,0.37,786.11,Nighttime,Dry,0,Red,Don't Walk,49,1,49,12,High,Normal,0,Minor
2024-03-03 21:34:06,1008,2.0,264,2.27,Waiting,Elderly,Peak,8110,Bicycle,16.06,1.98,0,None,Clear,33.4,0.76,136.38,Low-light,Snow-covered,0,Green,Walk,82,0,5,13,High,Child Running,1,Minor
2024-04-19 22:34:13,8842,1.03,181,0.1,Jaywalking,Elderly,Peak,7085,Motorcycle,19.45,1.62,0,Red Light Violation,Clear,23.1,9.26,376.69,Low-light,Snow-covered,0,Green,Don't Walk,62,0,25,7,High,Child Running,1,Fatal
2024-11-01 08:42:18,4043,0.98,147,1.42,Group Crossing,Elderly,Off-Peak,9943,Bus,51.95,1.37,0,Red Light Violation,Fog,-3.4,6.05,496.59,Nighttime,Wet,1,Green,Walk,16,0,20,11,Low,Normal,1,Fatal
2024-04-04 09:22:48,8585,1.4,40,1.13,Waiting,Adult,Peak,5627,Bicycle,12.0,-0.51,0,Failed to Yield,Rain,20.9,0.93,693.8,Daytime,Wet,1,Green,Walk,11,0,18,8,Medium,Child Running,0,Major
2024-08-15 06:28:48,1992,0.94,281,0.54,Normal,Elderly,Peak,8418,Motorcycle,53.18,2.71,1,Red Light Violation,Clear,12.2,9.52,326.27,Low-light,Wet,1,Red,Walk,56,0,42,9,Medium,Emergency Vehicle,0,Minor
2024-11-26 02:03:27,8258,1.08,237,1.1,Normal,Adult,Peak,9337,Bus,45.66,0.08,1,Red Light Violation,Snow,13.6,5.52,413.76,Nighttime,Dry,0,Green,Don't Walk,65,0,21,8,High,Emergency Vehicle,0,None
2024-05-24 22:45:02,5517,0.66,137,1.69,Waiting,Elderly,Peak,8083,Truck,17.59,-0.53,0,Failed to Yield,Snow,-1.3,2.16,202.62,Low-light,Dry,0,Yellow,Don't Walk,53,0,7,7,Low,Normal,0,Fatal
2024-03-09 19:51:45,5362,1.76,353,2.02,Waiting,Elderly,Off-Peak,7044,Truck,67.55,0.81,1,Failed to Yield,Snow,-3.8,4.66,95.95,Nighttime,Dry,0,Yellow,Don't Walk,30,0,40,12,Low,Child Running,0,Major
2024-04-10 21:53:26,6988,1.32,167,0.21,Jaywalking,Elderly,Peak,5701,Car,29.95,0.74,1,None,Snow,28.3,5.41,596.8,Nighttime,Snow-covered,1,Red,Walk,70,1,16,17,Low,Emergency Vehicle,0,Fatal
2024-08-05 02:20:32,5977,1.79,287,1.09,Waiting,Child,Peak,5500,Car,30.25,2.59,0,None,Snow,25.5,6.84,216.12,Daytime,Dry,0,Yellow,Walk,90,0,36,7,Medium,Child Running,1,None
2024-10-05 18:41:35,5857,1.71,1,1.72,Waiting,Child,Off-Peak,8565,Bicycle,23.29,-1.14,0,Red Light Violation,Rain,18.9,4.79,195.97,Daytime,Dry,0,Red,Don't Walk,84,1,13,17,Low,Normal,1,Minor
2024-05-24 23:22:09,7492,1.06,250,2.18,Waiting,Adult,Peak,5863,Car,47.41,0.82,0,None,Rain,25.8,5.04,618.09,Nighttime,Snow-covered,0,Red,Walk,75,1,35,10,Low,Child Running,1,Minor
2024-06-15 13:19:39,6937,1.19,85,2.4,Group Crossing,Elderly,Peak,8229,Bicycle,13.14,2.03,0,Red Light Violation,Fog,-3.2,6.46,901.03,Low-light,Snow-covered,0,Yellow,Don't Walk,34,0,36,14,Low,Normal,0,Major
2024-05-18 03:53:33,9295,1.11,213,0.4,Waiting,Adult,Off-Peak,9379,Bicycle,42.13,0.95,0,None,Fog,28.2,0.7,669.34,Daytime,Snow-covered,0,Yellow,Walk,30,0,18,2,High,Emergency Vehicle,0,None
2024-11-28 12:33:52,4241,1.46,242,1.79,Waiting,Elderly,Peak,6738,Bus,46.47,2.78,0,Failed to Yield,Clear,3.3,9.92,101.48,Nighttime,Snow-covered,0,Yellow,Walk,20,1,19,6,Medium,Emergency Vehicle,1,Major
