User_ID,Age,Gender,Occupation,Preference,Preferred_Pickup_Time,Preferred_Dropoff_Time,Carpool_Willingness,Preferred_Route,Vehicle_Type,Historical_Ride_Patterns,Travel_Frequency,Cancellation_Rate,Traffic_Conditions,POI,Distance_Matrix,Optimal_Routes,Past_Rides,Real_Time_Request,Vehicle_Availability,Real_Time_Traffic,Historical_Traffic,Weather_Condition,Event,Fuel_Price,Ride_Match_Success,User_Satisfaction,Dynamic_Pricing,Wait_Times,Incident_Reports,Congestion_Hotspots
97,62,Female,Driver,Non-Smoking,2024-03-12 00:33,2024-03-04 09:12,No,Route 17,Hatchback,164,Occasionally,0.16,Light,POI 44,31.09,Optimal Route 8,233,No,Busy,Smooth,Medium,Sunny,Concert,1065.9,0.84,1.7,31.4,2,4,Hotspot 3
98,62,Female,Engineer,Non-Smoking,2024-03-22 15:11,2024-03-23 07:49,Yes,Route 7,Auto,114,Daily,0.3,Heavy,POI 38,25.83,Optimal Route 1,214,Yes,Available,Congested,Low,Rainy,Concert,1326.45,0.88,2.0,43.11,6,1,Hotspot 2
99,55,Male,Freelancer,Smoking,2024-02-17 13:05,2024-03-04 23:48,Yes,Route 8,SUV,138,Occasionally,0.45,Heavy,POI 19,7.79,Optimal Route 6,110,No,Available,Smooth,Low,Sunny,None,1346.05,0.7,3.2,10.09,15,0,Hotspot 14
100,60,Male,Teacher,Smoking,2024-03-12 05:58,2024-03-20 16:59,Yes,Route 9,Bus,92,Daily,0.12,Light,POI 3,21.79,Optimal Route 7,393,No,Busy,Smooth,Medium,Rainy,Festival,1384.24,0.95,4.8,6.66,15,2,Hotspot 12
101,37,Male,Business Woman,Silent,2024-03-12 10:52,2024-03-07 04:00,Yes,Route 10,Motorbike,82,Daily,0.33,Heavy,POI 39,19.87,Optimal Route 6,241,Yes,Busy,Congested,High,Snowy,Sports Event,1157.9,0.9,2.4,46.27,10,1,Hotspot 4
102,38,Female,Student,Silent,2024-02-04 01:39,2024-03-01 01:33,Yes,Route 15,Sedan,185,Daily,0.26,Moderate,POI 29,2.77,Optimal Route 6,288,Yes,Busy,Moderate,High,Cloudy,Sports Event,1450.1,0.96,2.8,13.8,2,4,Hotspot 4
103,38,Male,Freelancer,Conversation,2024-03-27 08:26,2024-02-13 18:28,Yes,Route 12,SUV,104,Daily,0.09,Moderate,POI 37,45.25,Optimal Route 6,419,Yes,Busy,Moderate,Low,Snowy,Concert,1445.2,0.62,4.6,48.83,11,5,Hotspot 7
104,22,Female,Driver,Conversation,2024-03-09 19:33,2024-01-03 02:32,No,Route 1,Sedan,103,Occasionally,0.13,Moderate,POI 3,19.9,Optimal Route 4,373,No,Busy,Moderate,High,Cloudy,Festival,1387.92,0.79,4.6,11.45,5,4,Hotspot 8
105,43,Male,Vlogger,Conversation,2024-01-29 19:51,2024-02-06 22:14,Yes,Route 3,Auto,46,Weekly,0.45,Light,POI 34,14.59,Optimal Route 10,218,Yes,Busy,Moderate,Medium,Cloudy,Sports Event,1124.28,0.75,4.3,22.06,13,5,Hotspot 7
106,40,Female,Freelancer,Music,2024-03-21 18:17,2024-03-01 19:14,No,Route 19,SUV,196,Occasionally,0.42,Light,POI 31,43.76,Optimal Route 3,361,No,Available,Moderate,High,Rainy,Sports Event,1108.39,0.72,2.2,5.98,10,2,Hotspot 8
107,25,Female,Freelancer,Music,2024-01-13 03:24,2024-01-28 21:31,Yes,Route 10,Motorbike,200,Occasionally,0.35,Moderate,POI 43,44.28,Optimal Route 2,222,No,Busy,Smooth,Low,Cloudy,None,1115.98,0.83,5.0,44.11,11,4,Hotspot 10
108,26,Female,Engineer,Smoking,2024-02-28 14:10,2024-01-12 11:12,Yes,Route 14,Auto,77,Occasionally,0.4,Moderate,POI 47,3.49,Optimal Route 7,499,No,Busy,Congested,High,Sunny,Concert,1258.7,0.84,2.6,49.04,2,1,Hotspot 3
109,58,Female,Doctor,Conversation,2024-01-09 13:51,2024-03-04 10:59,Yes,Route 9,Hatchback,28,Weekly,0.25,Heavy,POI 11,43.97,Optimal Route 3,79,Yes,Busy,Smooth,Low,Snowy,Festival,1176.06,0.6,2.1,35.75,15,2,Hotspot 13
110,22,Female,Student,Music,2024-03-01 07:14,2024-01-21 09:47,No,Route 16,Electric,136,Weekly,0.0,Moderate,POI 11,8.14,Optimal Route 7,447,Yes,Available,Smooth,Medium,Cloudy,Concert,1120.21,0.64,4.0,36.98,3,0,Hotspot 8
111,28,Male,Freelancer,Conversation,2024-01-20 21:38,2024-02-29 08:00,No,Route 15,Motorbike,30,Weekly,0.36,Heavy,POI 37,17.89,Optimal Route 4,381,No,Busy,Moderate,High,Snowy,Concert,1431.41,0.74,3.7,7.5,10,2,Hotspot 14
112,38,Male,Freelancer,Silent,2024-03-08 14:47,2024-01-17 10:52,No,Route 4,Auto,98,Occasionally,0.49,Heavy,POI 41,13.78,Optimal Route 1,123,Yes,Available,Smooth,Low,Rainy,None,1238.88,0.64,3.0,34.9,6,1,Hotspot 11
113,32,Female,Business Man,Non-Smoking,2024-03-28 01:43,2024-01-20 06:12,No,Route 1,Hatchback,60,Weekly,0.13,Moderate,POI 42,26.82,Optimal Route 4,219,No,Available,Smooth,Low,Snowy,None,1007.06,0.74,2.7,13.91,9,2,Hotspot 15
114,42,Male,Driver,Non-Smoking,2024-02-20 22:05,2024-02-24 17:57,No,Route 12,Sedan,200,Weekly,0.2,Light,POI 46,5.5,Optimal Route 9,149,No,Available,Moderate,Low,Cloudy,None,1159.7,0.97,2.6,40.26,13,2,Hotspot 14
115,33,Female,Private Employee,Conversation,2024-01-11 01:21,2024-03-28 09:16,Yes,Route 18,Sedan,125,Daily,0.42,Light,POI 3,44.0,Optimal Route 6,490,No,Busy,Congested,Medium,Rainy,Concert,1412.93,0.74,1.6,19.04,10,2,Hotspot 12
116,24,Female,Doctor,Silent,2024-02-09 02:31,2024-02-28 23:25,No,Route 16,Hatchback,69,Daily,0.11,Light,POI 9,32.22,Optimal Route 10,44,Yes,Available,Smooth,Medium,Sunny,Festival,1140.09,0.77,2.9,49.07,8,2,Hotspot 4
117,26,Male,Student,Music,2024-02-20 19:00,2024-03-08 09:40,No,Route 7,Motorbike,142,Occasionally,0.15,Light,POI 8,15.57,Optimal Route 9,424,No,Busy,Congested,High,Snowy,None,1256.14,0.86,3.9,46.35,8,1,Hotspot 10
118,41,Male,Doctor,Silent,2024-02-08 06:58,2024-03-05 16:15,No,Route 13,Auto,159,Weekly,0.21,Moderate,POI 7,38.2,Optimal Route 4,276,No,Available,Smooth,Low,Cloudy,Sports Event,1003.37,0.95,3.6,49.25,8,1,Hotspot 17
119,30,Female,Teacher,Smoking,2024-03-02 12:47,2024-02-17 20:48,Yes,Route 6,Bus,26,Daily,0.41,Light,POI 7,29.06,Optimal Route 7,336,Yes,Busy,Moderate,Medium,Snowy,Sports Event,1200.06,0.53,3.0,35.47,14,3,Hotspot 13
120,44,Female,Business Man,Music,2024-02-04 03:16,2024-02-26 21:20,Yes,Route 7,Electric,152,Weekly,0.41,Heavy,POI 7,20.14,Optimal Route 2,453,Yes,Busy,Congested,High,Cloudy,Concert,1409.99,0.66,1.1,25.03,13,3,Hotspot 4
121,28,Female,Student,Music,2024-03-24 06:23,2024-02-02 20:32,Yes,Route 18,Auto,127,Daily,0.41,Light,POI 50,8.68,Optimal Route 2,295,No,Busy,Moderate,Low,Sunny,Festival,1348.78,0.6,3.3,15.16,7,3,Hotspot 5
122,55,Female,Student,Smoking,2024-03-24 13:13,2024-03-13 07:32,No,Route 10,Bus,67,Weekly,0.27,Light,POI 15,11.24,Optimal Route 2,456,No,Available,Smooth,High,Cloudy,Sports Event,1181.25,0.87,4.5,27.54,7,0,Hotspot 6
123,32,Female,Teacher,Non-Smoking,2024-02-12 14:23,2024-02-28 04:43,Yes,Route 5,SUV,149,Weekly,0.11,Heavy,POI 35,23.13,Optimal Route 6,143,Yes,Available,Smooth,Low,Sunny,None,1256.42,0.65,4.2,18.31,2,5,Hotspot 5
124,63,Male,Private Employee,Conversation,2024-02-11 05:19,2024-03-15 13:17,No,Route 9,Sedan,126,Weekly,0.15,Light,POI 46,46.62,Optimal Route 2,241,Yes,Available,Congested,High,Cloudy,None,1441.75,0.76,2.3,15.15,14,0,Hotspot 6
125,46,Male,Doctor,Non-Smoking,2024-01-17 22:33,2024-02-13 05:14,No,Route 13,Motorbike,150,Occasionally,0.0,Moderate,POI 45,17.19,Optimal Route 6,228,No,Busy,Moderate,Low,Rainy,None,1091.35,0.78,3.2,21.12,7,5,Hotspot 7
126,43,Female,Vlogger,Music,2024-03-30 06:01,2024-02-19 08:31,No,Route 8,SUV,139,Daily,0.4,Heavy,POI 44,10.1,Optimal Route 10,435,Yes,Available,Smooth,High,Rainy,Sports Event,1480.09,0.55,2.2,5.7,15,4,Hotspot 13
127,26,Male,Student,Smoking,2024-03-08 07:11,2024-02-18 07:55,No,Route 9,Hatchback,75,Weekly,0.38,Heavy,POI 45,23.66,Optimal Route 9,154,No,Busy,Moderate,Medium,Sunny,Concert,1253.57,0.72,2.5,38.41,11,0,Hotspot 5
128,62,Male,Engineer,Non-Smoking,2024-03-10 00:33,2024-03-30 08:03,No,Route 2,Sedan,68,Occasionally,0.12,Moderate,POI 12,32.6,Optimal Route 1,333,Yes,Available,Smooth,High,Snowy,None,1062.49,0.54,4.4,31.04,12,5,Hotspot 16
129,26,Female,Engineer,Conversation,2024-03-13 13:39,2024-01-23 15:06,No,Route 15,Auto,44,Daily,0.1,Light,POI 28,20.6,Optimal Route 10,260,No,Busy,Smooth,Medium,Rainy,Sports Event,1069.73,0.96,3.5,44.35,6,0,Hotspot 16
130,55,Female,Student,Silent,2024-03-05 04:42,2024-01-13 15:06,No,Route 8,Hatchback,93,Daily,0.23,Moderate,POI 10,22.6,Optimal Route 4,137,No,Busy,Congested,High,Rainy,Concert,1477.0,0.75,3.8,44.87,6,3,Hotspot 1
131,49,Male,Business Woman,Non-Smoking,2024-02-08 20:40,2024-03-20 00:20,Yes,Route 14,Hatchback,75,Occasionally,0.25,Moderate,POI 35,39.81,Optimal Route 3,66,No,Busy,Smooth,Medium,Rainy,Sports Event,1440.62,0.77,3.9,12.5,15,1,Hotspot 4
132,21,Female,Doctor,Silent,2024-03-13 07:25,2024-03-05 01:48,No,Route 15,Sedan,67,Occasionally,0.18,Heavy,POI 48,40.28,Optimal Route 3,320,Yes,Busy,Moderate,High,Sunny,Festival,1339.79,0.96,1.7,42.13,3,0,Hotspot 18
133,18,Male,Student,Silent,2024-01-02 10:11,2024-02-28 20:33,Yes,Route 11,Hatchback,45,Occasionally,0.3,Light,POI 38,31.2,Optimal Route 1,59,Yes,Available,Moderate,High,Sunny,None,1383.86,0.85,2.2,11.96,7,3,Hotspot 16
134,56,Male,Vlogger,Silent,2024-02-13 23:50,2024-01-05 02:02,No,Route 9,Hatchback,118,Daily,0.29,Light,POI 48,37.49,Optimal Route 8,16,No,Available,Moderate,High,Rainy,None,1070.1,0.65,3.3,12.9,3,2,Hotspot 3
135,50,Male,Business Man,Silent,2024-03-16 21:26,2024-03-31 10:54,Yes,Route 16,Motorbike,110,Weekly,0.4,Moderate,POI 24,23.86,Optimal Route 3,36,Yes,Busy,Smooth,High,Sunny,Concert,1497.65,0.75,3.7,29.79,10,5,Hotspot 15
136,37,Male,Freelancer,Conversation,2024-01-31 10:08,2024-02-11 13:23,No,Route 11,Bus,140,Occasionally,0.22,Moderate,POI 46,31.88,Optimal Route 10,123,Yes,Busy,Smooth,Low,Snowy,None,1155.8,0.71,2.6,44.01,11,5,Hotspot 16
137,30,Male,Student,Conversation,2024-02-14 08:58,2024-02-20 22:44,No,Route 20,Auto,17,Daily,0.34,Light,POI 16,25.09,Optimal Route 4,281,No,Busy,Smooth,Medium,Sunny,Concert,1300.61,0.75,5.0,9.8,10,1,Hotspot 13
138,41,Female,Private Employee,Conversation,2024-03-08 05:29,2024-02-14 12:57,Yes,Route 4,Motorbike,84,Weekly,0.13,Heavy,POI 8,47.21,Optimal Route 2,349,No,Available,Moderate,Medium,Rainy,Festival,1445.0,0.89,1.0,16.26,13,2,Hotspot 18
139,63,Male,Engineer,Smoking,2024-01-09 19:26,2024-01-10 00:49,No,Route 4,Motorbike,32,Weekly,0.1,Moderate,POI 17,6.42,Optimal Route 9,246,Yes,Available,Moderate,High,Rainy,Concert,1209.75,0.89,4.6,49.01,8,2,Hotspot 7
140,45,Female,Freelancer,Non-Smoking,2024-01-01 12:05,2024-02-06 07:30,Yes,Route 1,Bus,83,Weekly,0.02,Heavy,POI 18,35.53,Optimal Route 3,122,No,Available,Congested,Medium,Rainy,Concert,1231.8,0.72,3.6,8.22,2,4,Hotspot 1
141,53,Female,Engineer,Silent,2024-01-24 18:10,2024-03-24 09:32,Yes,Route 5,Motorbike,194,Occasionally,0.19,Moderate,POI 28,1.52,Optimal Route 7,86,Yes,Busy,Moderate,High,Cloudy,None,1190.53,0.51,2.0,29.92,13,4,Hotspot 13
142,20,Female,Private Employee,Silent,2024-01-21 08:35,2024-02-14 05:34,No,Route 7,Hatchback,173,Daily,0.13,Moderate,POI 30,40.86,Optimal Route 8,5,No,Busy,Congested,Medium,Rainy,Concert,1118.78,0.83,2.7,16.45,9,0,Hotspot 12
143,30,Male,Vlogger,Silent,2024-03-25 10:04,2024-03-03 02:24,No,Route 3,Electric,152,Occasionally,0.0,Heavy,POI 14,31.09,Optimal Route 3,290,Yes,Available,Moderate,High,Cloudy,None,1193.46,0.98,4.9,43.88,13,1,Hotspot 17
144,32,Male,Private Employee,Music,2024-02-02 16:25,2024-01-24 09:34,No,Route 8,Auto,31,Daily,0.19,Heavy,POI 9,6.56,Optimal Route 8,85,Yes,Available,Smooth,Low,Snowy,Sports Event,1029.36,0.83,1.6,33.7,6,1,Hotspot 1
145,38,Male,Doctor,Silent,2024-03-03 06:19,2024-03-02 21:28,Yes,Route 19,Bus,166,Occasionally,0.04,Light,POI 44,23.66,Optimal Route 9,366,Yes,Available,Moderate,Low,Snowy,Concert,1166.03,0.91,3.5,16.69,4,0,Hotspot 7
146,18,Female,Private Employee,Music,2024-03-06 10:06,2024-03-31 17:14,Yes,Route 1,Auto,129,Daily,0.08,Light,POI 11,3.68,Optimal Route 8,11,No,Available,Smooth,High,Cloudy,Sports Event,1359.04,0.94,1.1,49.0,6,5,Hotspot 16
147,43,Male,Business Man,Music,2024-02-10 02:32,2024-01-13 05:58,Yes,Route 20,SUV,26,Daily,0.15,Heavy,POI 45,17.07,Optimal Route 1,237,No,Available,Smooth,Medium,Cloudy,Sports Event,1336.37,0.55,4.1,25.55,8,0,Hotspot 18
148,25,Male,Business Man,Non-Smoking,2024-02-25 13:39,2024-01-10 04:28,Yes,Route 8,Hatchback,133,Daily,0.22,Moderate,POI 4,14.31,Optimal Route 10,473,Yes,Available,Moderate,High,Cloudy,Sports Event,1406.43,0.99,2.6,15.04,11,1,Hotspot 6
149,53,Male,Freelancer,Smoking,2024-02-26 19:42,2024-01-14 21:32,Yes,Route 2,Motorbike,169,Occasionally,0.21,Light,POI 23,39.39,Optimal Route 4,304,No,Available,Smooth,Medium,Rainy,Concert,1116.13,0.61,5.0,45.4,7,1,Hotspot 2
150,20,Female,Teacher,Music,2024-03-03 15:20,2024-01-18 09:58,Yes,Route 8,Hatchback,130,Occasionally,0.1,Moderate,POI 11,48.26,Optimal Route 4,128,Yes,Available,Smooth,Low,Rainy,Concert,1234.49,0.58,1.9,21.94,10,0,Hotspot 2
151,61,Female,Student,Music,2024-01-06 21:36,2024-01-13 16:07,No,Route 9,Electric,186,Daily,0.04,Heavy,POI 42,24.77,Optimal Route 5,388,Yes,Busy,Moderate,Low,Rainy,Festival,1139.26,0.93,1.6,5.11,3,4,Hotspot 15
152,52,Male,Vlogger,Smoking,2024-02-24 21:52,2024-02-27 09:50,No,Route 14,Auto,16,Occasionally,0.13,Heavy,POI 13,21.13,Optimal Route 8,461,No,Available,Moderate,Medium,Sunny,Sports Event,1350.45,0.76,3.3,39.05,15,3,Hotspot 17
153,54,Male,Student,Music,2024-02-06 12:11,2024-02-06 19:26,Yes,Route 5,SUV,69,Daily,0.11,Light,POI 50,46.44,Optimal Route 7,335,Yes,Available,Moderate,Medium,Cloudy,None,1145.21,1.0,3.1,33.05,13,1,Hotspot 9
154,24,Female,Business Man,Non-Smoking,2024-02-28 22:11,2024-01-20 18:28,No,Route 10,Sedan,26,Weekly,0.08,Heavy,POI 48,30.0,Optimal Route 2,22,No,Busy,Moderate,Medium,Rainy,Festival,1124.7,0.85,2.6,44.84,7,5,Hotspot 4
155,27,Female,Freelancer,Smoking,2024-03-26 19:10,2024-01-21 22:57,No,Route 9,Bus,88,Daily,0.0,Light,POI 23,18.0,Optimal Route 8,368,Yes,Available,Smooth,Medium,Snowy,Concert,1248.53,0.71,1.1,34.35,5,2,Hotspot 16
156,27,Female,Freelancer,Music,2024-03-26 07:43,2024-03-29 07:43,Yes,Route 13,Electric,45,Occasionally,0.02,Moderate,POI 25,27.62,Optimal Route 4,298,No,Busy,Congested,High,Rainy,Concert,1016.07,0.59,1.9,26.83,7,0,Hotspot 5
157,63,Female,Business Woman,Non-Smoking,2024-01-23 14:40,2024-03-28 15:20,No,Route 14,Electric,125,Daily,0.13,Heavy,POI 31,14.58,Optimal Route 2,112,Yes,Busy,Smooth,High,Cloudy,Festival,1118.84,0.86,2.3,35.5,15,4,Hotspot 13
158,29,Male,Business Man,Silent,2024-01-20 09:05,2024-01-08 01:37,No,Route 7,Auto,91,Weekly,0.23,Light,POI 8,15.52,Optimal Route 1,100,Yes,Available,Congested,High,Sunny,None,1308.57,0.64,1.9,45.35,5,5,Hotspot 11
159,54,Female,Private Employee,Music,2024-01-17 04:50,2024-01-14 09:57,Yes,Route 5,Sedan,110,Daily,0.14,Heavy,POI 41,44.35,Optimal Route 9,186,Yes,Busy,Congested,High,Rainy,Concert,1295.55,0.95,1.3,46.83,10,2,Hotspot 6
160,23,Male,Teacher,Silent,2024-03-13 06:14,2024-03-03 14:18,Yes,Route 8,SUV,118,Occasionally,0.49,Moderate,POI 38,1.61,Optimal Route 9,65,No,Busy,Smooth,Medium,Snowy,None,1071.89,0.9,3.8,24.14,14,0,Hotspot 11
161,47,Male,Freelancer,Non-Smoking,2024-02-12 10:08,2024-03-12 15:44,Yes,Route 5,Sedan,165,Daily,0.01,Heavy,POI 9,26.56,Optimal Route 4,354,No,Available,Congested,Low,Sunny,None,1283.08,0.95,4.3,15.23,3,5,Hotspot 4
162,61,Male,Freelancer,Non-Smoking,2024-01-26 15:44,2024-02-15 17:45,No,Route 3,Motorbike,36,Daily,0.48,Light,POI 8,6.13,Optimal Route 9,356,Yes,Available,Congested,Medium,Cloudy,Concert,1284.68,0.54,3.6,6.79,14,5,Hotspot 11
163,42,Male,Driver,Conversation,2024-01-12 20:15,2024-01-24 15:56,No,Route 8,Motorbike,171,Weekly,0.04,Heavy,POI 38,7.71,Optimal Route 4,328,Yes,Available,Moderate,Medium,Sunny,Festival,1319.11,0.5,3.0,44.56,7,5,Hotspot 4
164,52,Male,Driver,Music,2024-01-03 22:08,2024-03-20 18:11,No,Route 13,Hatchback,191,Occasionally,0.27,Moderate,POI 34,24.77,Optimal Route 6,393,No,Available,Smooth,Medium,Sunny,Concert,1358.03,0.65,4.5,7.39,5,5,Hotspot 1
165,58,Female,Doctor,Music,2024-01-27 13:15,2024-01-27 02:53,Yes,Route 17,Bus,51,Occasionally,0.01,Moderate,POI 33,1.37,Optimal Route 1,33,No,Available,Congested,High,Snowy,None,1304.93,0.75,4.8,48.83,4,4,Hotspot 4
166,48,Male,Vlogger,Non-Smoking,2024-02-06 08:36,2024-02-04 18:14,Yes,Route 13,Auto,68,Weekly,0.3,Moderate,POI 1,1.62,Optimal Route 7,430,Yes,Busy,Smooth,Low,Sunny,Concert,1437.96,0.61,3.7,7.24,2,1,Hotspot 15
167,61,Male,Student,Conversation,2024-03-05 00:26,2024-03-21 11:40,Yes,Route 3,Electric,109,Weekly,0.07,Moderate,POI 50,33.53,Optimal Route 5,9,No,Busy,Congested,Low,Sunny,Sports Event,1441.54,0.62,2.2,16.67,12,1,Hotspot 5
168,32,Female,Private Employee,Non-Smoking,2024-01-01 04:21,2024-01-22 07:17,No,Route 19,Sedan,177,Occasionally,0.45,Moderate,POI 16,49.69,Optimal Route 8,176,No,Busy,Congested,High,Cloudy,None,1173.53,0.65,3.6,16.32,9,2,Hotspot 18
169,58,Male,Teacher,Conversation,2024-01-03 12:59,2024-01-26 10:41,No,Route 11,Auto,159,Daily,0.47,Light,POI 12,47.32,Optimal Route 1,209,No,Available,Smooth,Medium,Sunny,Concert,1088.04,0.86,1.5,12.46,13,4,Hotspot 11
170,36,Male,Driver,Silent,2024-02-20 13:01,2024-01-26 08:54,Yes,Route 12,Motorbike,117,Occasionally,0.3,Moderate,POI 7,11.01,Optimal Route 3,319,Yes,Available,Smooth,Medium,Snowy,Festival,1143.49,0.63,2.1,42.13,11,1,Hotspot 2
171,57,Male,Driver,Silent,2024-02-12 08:21,2024-03-13 06:40,Yes,Route 16,Electric,113,Weekly,0.42,Heavy,POI 32,2.56,Optimal Route 3,124,No,Available,Moderate,Medium,Rainy,Festival,1101.36,0.85,2.2,49.22,2,3,Hotspot 19
172,50,Female,Vlogger,Smoking,2024-03-24 04:32,2024-03-13 12:25,Yes,Route 7,Hatchback,70,Occasionally,0.06,Light,POI 47,13.16,Optimal Route 5,130,No,Busy,Congested,High,Cloudy,Festival,1372.48,0.69,3.0,5.23,12,2,Hotspot 16
173,44,Female,Vlogger,Conversation,2024-03-29 22:45,2024-01-13 22:50,Yes,Route 16,Hatchback,144,Weekly,0.18,Moderate,POI 49,3.84,Optimal Route 6,94,No,Available,Smooth,Low,Rainy,Concert,1161.47,0.5,2.6,46.24,3,2,Hotspot 12
174,62,Male,Driver,Non-Smoking,2024-03-11 09:19,2024-03-16 15:57,Yes,Route 10,Hatchback,113,Occasionally,0.46,Light,POI 30,37.7,Optimal Route 9,118,No,Busy,Congested,Medium,Cloudy,None,1328.41,0.98,1.6,46.42,13,0,Hotspot 13
175,29,Female,Doctor,Music,2024-01-04 02:13,2024-03-07 10:28,Yes,Route 9,SUV,24,Weekly,0.49,Moderate,POI 29,48.14,Optimal Route 5,282,No,Busy,Smooth,Low,Cloudy,Sports Event,1263.33,0.91,2.1,20.08,6,3,Hotspot 10
176,29,Female,Teacher,Music,2024-01-07 05:09,2024-03-25 15:06,No,Route 3,Motorbike,158,Weekly,0.07,Moderate,POI 48,36.12,Optimal Route 9,136,Yes,Busy,Smooth,Medium,Cloudy,Concert,1494.88,1.0,3.4,17.11,14,2,Hotspot 4
177,62,Female,Private Employee,Non-Smoking,2024-01-19 10:26,2024-03-04 02:35,Yes,Route 8,Hatchback,114,Weekly,0.47,Heavy,POI 42,3.39,Optimal Route 1,321,No,Busy,Smooth,Low,Rainy,Festival,1219.98,0.99,2.9,49.27,11,2,Hotspot 1
178,26,Female,Business Man,Smoking,2024-02-04 05:01,2024-01-29 16:40,No,Route 15,Motorbike,135,Daily,0.09,Heavy,POI 3,39.33,Optimal Route 6,33,Yes,Available,Smooth,High,Snowy,None,1479.55,0.57,1.0,23.95,4,5,Hotspot 20
179,49,Male,Private Employee,Conversation,2024-03-21 12:47,2024-01-20 21:57,Yes,Route 10,Auto,31,Occasionally,0.15,Moderate,POI 46,48.7,Optimal Route 5,225,Yes,Available,Congested,High,Cloudy,None,1208.75,0.67,3.6,11.8,12,3,Hotspot 6
180,29,Male,Private Employee,Conversation,2024-03-03 15:57,2024-02-21 05:29,No,Route 8,Bus,52,Occasionally,0.43,Heavy,POI 7,41.4,Optimal Route 7,57,No,Busy,Congested,High,Sunny,Festival,1373.52,0.74,4.6,11.12,4,5,Hotspot 2
181,48,Female,Private Employee,Music,2024-03-28 14:59,2024-01-28 11:38,No,Route 4,Sedan,176,Weekly,0.42,Light,POI 24,45.93,Optimal Route 10,388,No,Available,Congested,High,Rainy,Concert,1377.42,0.56,3.6,46.39,10,2,Hotspot 5
182,18,Male,Teacher,Non-Smoking,2024-01-13 06:35,2024-01-15 08:24,No,Route 9,Hatchback,28,Occasionally,0.4,Light,POI 50,23.04,Optimal Route 7,34,No,Available,Smooth,Medium,Snowy,None,1343.47,0.88,1.2,49.29,12,4,Hotspot 9
183,31,Female,Driver,Silent,2024-03-11 14:24,2024-02-03 19:49,No,Route 11,Sedan,44,Weekly,0.18,Heavy,POI 38,10.07,Optimal Route 5,411,Yes,Available,Smooth,Medium,Sunny,Sports Event,1169.3,0.5,3.2,26.78,6,3,Hotspot 15
184,23,Male,Doctor,Smoking,2024-02-29 05:38,2024-03-14 07:31,Yes,Route 16,Motorbike,162,Occasionally,0.03,Moderate,POI 42,3.67,Optimal Route 6,442,Yes,Busy,Moderate,Low,Sunny,Sports Event,1492.85,0.97,3.0,23.56,3,2,Hotspot 11
185,27,Male,Engineer,Conversation,2024-01-10 09:44,2024-01-22 19:03,Yes,Route 2,Hatchback,129,Weekly,0.03,Heavy,POI 42,29.71,Optimal Route 4,328,Yes,Busy,Moderate,Medium,Cloudy,Festival,1332.27,0.52,1.4,31.53,7,5,Hotspot 17
186,38,Female,Vlogger,Silent,2024-01-29 04:21,2024-03-07 04:54,Yes,Route 9,Sedan,188,Occasionally,0.31,Light,POI 34,34.99,Optimal Route 3,429,Yes,Available,Congested,Low,Cloudy,Concert,1092.34,0.71,2.9,33.9,6,1,Hotspot 5
187,47,Female,Doctor,Silent,2024-03-21 05:24,2024-02-01 10:46,Yes,Route 18,SUV,111,Daily,0.09,Light,POI 50,4.72,Optimal Route 3,478,Yes,Busy,Moderate,High,Snowy,None,1227.7,0.61,4.3,45.36,15,4,Hotspot 4
188,18,Male,Student,Smoking,2024-02-03 15:59,2024-02-13 22:28,Yes,Route 6,Electric,96,Weekly,0.06,Light,POI 4,7.94,Optimal Route 3,370,No,Available,Moderate,Low,Cloudy,Sports Event,1279.49,0.68,2.5,23.83,13,4,Hotspot 3
189,64,Female,Business Woman,Non-Smoking,2024-03-25 17:46,2024-03-19 13:02,Yes,Route 8,Auto,69,Daily,0.17,Light,POI 15,13.75,Optimal Route 4,211,Yes,Available,Smooth,High,Cloudy,Concert,1422.09,0.69,1.5,31.25,4,3,Hotspot 16
190,42,Female,Teacher,Music,2024-03-28 04:36,2024-02-06 16:06,Yes,Route 8,Hatchback,82,Daily,0.18,Light,POI 9,27.69,Optimal Route 7,14,Yes,Busy,Congested,Low,Snowy,Sports Event,1491.86,0.9,2.9,34.82,10,4,Hotspot 16
191,48,Female,Vlogger,Smoking,2024-02-20 01:31,2024-03-17 09:13,Yes,Route 2,SUV,143,Daily,0.15,Moderate,POI 22,3.88,Optimal Route 7,448,No,Busy,Moderate,Low,Snowy,None,1396.22,0.95,2.4,36.09,15,0,Hotspot 11
192,23,Male,Vlogger,Music,2024-03-31 16:55,2024-01-01 01:29,No,Route 14,Electric,76,Occasionally,0.32,Moderate,POI 29,21.71,Optimal Route 7,427,No,Busy,Moderate,High,Snowy,Sports Event,1299.38,0.68,1.7,45.67,2,0,Hotspot 5
193,54,Female,Business Man,Smoking,2024-03-02 13:59,2024-03-19 04:51,Yes,Route 12,Electric,186,Occasionally,0.17,Moderate,POI 30,19.74,Optimal Route 9,271,Yes,Busy,Moderate,High,Cloudy,Festival,1306.09,0.9,2.6,5.74,7,0,Hotspot 9
194,54,Female,Driver,Silent,2024-01-19 12:08,2024-02-08 23:54,No,Route 9,Bus,188,Occasionally,0.17,Light,POI 26,17.26,Optimal Route 5,365,No,Busy,Smooth,Medium,Cloudy,Festival,1238.84,0.62,3.5,49.94,3,2,Hotspot 20
